city,term,tweet
Washington DC,kale,#RP Today I taught my junior chefs how to cook collard/kale greens from start to finish. They might… http://t.co/tTjv5OHVIK
Washington DC,kale,"snow day ⛄️🌾 // vibrant and nourishing shredded kale and brussels sprout salad with brown rice, red… http://t.co/x3crVQH9ed"
Washington DC,kale,"travel Breakfast!! Kale, plantains, bacon sausage and potatoes #fightthehangries @ Whole Foods Market… http://t.co/NuMCMz5U9E"
Washington DC,kale,"Happy Holidays from Jweg! Jessica Gwynne &amp; Meg !!!
Sunday night wine , side kale salads &amp; #earcandie… http://t.co/77WXfoixux"
Washington DC,bacon,@TamaraMcCleary it's a bacon brick
Washington DC,bacon,Oh God “@TamaraMcCleary: Did someone say Bacon?! #AtomicChat http://t.co/ioG0YzBTL0”
Washington DC,bacon,"Bacon Jelly!?! Yes, please! http://t.co/Dz2jpqlzP5"
Washington DC,bacon,@your_girl_mcm just a bacon egg and cheese biscuit and a small oj ❤️
Washington DC,bacon,Eating all four cake pops (peppermint brownie not pictured bc I have no self control) #tistheseason http://t.co/AGvgdeAp6e
Washington DC,bacon,@ropertess @rachelynn92 I wish they could just eat veggies
Washington DC,bacon,@ropertess I want one too!! But I just don't want to feed it little mice
Washington DC,bacon,My mom and I are at the Cheesecake Factory and ordered 2 appetizers 3 entrees and extra bread #hungry
Washington DC,bacon,Purple Potatoes n' Onions and yes a side o bacon. #postthanksgiving breakfast of... @ Flats 130 at… http://t.co/45xTH04z0W
Washington DC,bacon,@camerondallas I'll make you chocolate chip pancakes and bacon.
Washington DC,bacon,"Im ""bicca"" go make bacon😜"
Washington DC,bacon,“Champagne Thief” and “Bacon Thief”: Photo by chuckwestoverA very specific thief (shaming) alert at a bodega on H… http://t.co/5jQFVbmMbz
Washington DC,bacon,Bacon Bowl commercial on ESPN.  #vacation #daytimetelevision
Washington DC,bacon,"Right now we wish for that killer biscuit sandwich with Bentons bacon, fried egg, Cheddar &amp; maple… http://t.co/p0I6MjvYsj"
Washington DC,bacon,i want some bacon 😩
Washington DC,bacon,Im Bouta Cook Some Bacon Cuz Im Starving
Washington DC,bacon,It's all about the maple bacon yule log. @paystryshef @FoodNetwork #HolidayBakingChampionship
Washington DC,bacon,damn I want a bacon egg and cheese bagel rn
Washington DC,bacon,Covered in bacon
Washington DC,bacon,"..and that's how bacon cheeseburgers are made"" http://t.co/ouiFnKOs20"
Washington DC,bacon,"Pasta with bacon in fresh herb marinara: basil, oregano, cilantro, green onion, and garlic :-) @… http://t.co/gLvzRHjEh3"
Washington DC,bacon,The security detail outside the White House are talking about whether to get a bacon cheeseburger or hot dog for lunch #America
Washington DC,bacon,Think I'll make some bacon eggs and pancakes
Washington DC,bacon,"""@NadieC0moElla: Bae = bacon &amp; eggs"" http://t.co/6vgP1u4yRt"
Washington DC,bacon,U kno wut tho....imma do chicken n waffles for dinner...was gunna bacon wrap sum chicken breasts..idk
Washington DC,bacon,We stay wit bacon n here...niggas could not have anything to drink...but we got bacon..
Washington DC,bacon,"""@cashizconceited: Felt good to sleep in this morning. Now where's the bacon?"" I got sum zaddy"
Washington DC,bacon,Bacon on fleek
Washington DC,bacon,"Every thanksgiving I must remind the world I popularized the bacon wrapped turkey in 2004.  It is known, it is written.  #facts"
Washington DC,bacon,This is what happens when a chef has too much idle time. Goat Cheese and Creole Spiced Bacon Deviled Eggs #FoodPorn http://t.co/Zk9JkVALs4
Washington DC,bacon,There is bacon inside of this pancake! http://t.co/Ia4fgi16jC
Washington DC,bacon,“@RakwonOGOD: BACON SODA I GOT BACON SODA http://t.co/ACJPuHsThu” @machneguncullen
Washington DC,bacon,"Strong maple aroma and very smokey flavor, but not much in be... (Voodoo Doughnut Bacon Maple Ale) http://t.co/tiUTwOvkBN"
Washington DC,bacon,Wake up to the smell of maple bacon and a blanket being thrown at my head. Saturdays.
Washington DC,bacon,@emorganthompson I do love to awaken / To Eggos and some bacon! // Just be sure to pace that / To save your folks new placemat!
Washington DC,bacon,Just cus you can cook bacon you're a chef?😂
Washington DC,bacon,"Forever confused as to how a double cheeseburger costs $1 at McDonald's and the bacon egg and cheese costs $4, doesn't compare to Dunkin😣"
Washington DC,bacon,bacon soda
Washington DC,bacon,At biggest McDonald  and they serve me bacon when I specifically said no meat. My receipt had no meat written on it http://t.co/ZKThEXO57q
Washington DC,bacon,"Both mad overrated. “@A_Fat_Unicorn: There is no such thing as ""too much ham"" or ""too much bacon""”"
Washington DC,bacon,I'm about to eat the shit out of this @Wendys triple bacon cheese burger. #blackangusbeeffriday
Washington DC,bacon,"@hillarykwiatek @SilverSpringJoe Scion: um, fancy American food? Lobster reuben. Bacon mac &amp; cheese are delish."
Washington DC,bacon,Our kimchi &amp; bacon fried rice seasonal special ends tomorrow. Today we have butternut squash pancakes to keep u warm http://t.co/jDq1efxjHq
Washington DC,bacon,"Power #breakfast before a full day at work- eggs over easy, bacon, and pumpkin soup! #paleo #eatclean #eatorganic http://t.co/Uff0Frspdb"
Washington DC,bacon,: boudah eat some bacon 😍
Washington DC,bacon,I want a bacon cheeseburger deluxe
Washington DC,bacon,"Ok, I'm officially hooked on @EpicMealTime #bacon #bacon and more #bacon"
Washington DC,bacon,Yeah but did you have a bacon wrapped turkey??? http://t.co/uezrQ5rcuc
Washington DC,bacon,Couldn't figure out why no one was eating my appetizer until AmEx asked if the plate of bacon was for eating. My family's so polite.
Washington DC,bacon,"Din pics commence: Turkey, Bacon, Cheddar Pannini w/cranberry sour cream. Served with @KVintners Kung Fu Girl 12 Ries http://t.co/Txvh7deZjz"
Washington DC,bacon,Pretty sure we're the only ppl who eat bacon cheese fries on thanksgiving
Washington DC,bacon,Mama dukes made mashed potatoes with bacon bits #GameOver
Washington DC,bacon,"The meats!! Part 1 of my 3rd Annual Thanksgiving Breakfast:
- Smoked Turkey Sausages
- Turkey Bacon
-… http://t.co/HHCtPXYKID"
Washington DC,bacon,"Bacon (at @Balduccis in Alexandria, VA) https://t.co/nrpuZxwEUi http://t.co/4BV08nJSDk"
Washington DC,bacon,"@CountJoshua bacon fries? Yes, please! 🐷"
Washington DC,bacon,Only turkey iam eating today is turkey bacon happy thanksgiving !!
Washington DC,bacon,I want a fried egg with bacon this morning 😋
Washington DC,bacon,“@bigzaddynilla: I SMELL BACON OMG YAS” BD.
Washington DC,bacon,Mmm bacon
Washington DC,bacon,@BDDarryl @NANOJEFE @IWearCondoms hell no. Ham is only better on thanksgiving. Turkey better besides today. Turkey bacon the GOAT
Washington DC,bacon,@FinesseGAWD 😂😂he ain't know that all I wanted was bacon
Washington DC,bacon,Thought-provoking Boyd Tonkin argument in @Independent on rightist obsession with Ed eating pork (bacon) butty.
Washington DC,bacon,"“@MasterChiefKeef: Eat bacon out her booty call her ""Bacon Booty""” oh nah lmao"
Washington DC,bacon,Why are people so obsessed with bacon it's literally like 5/10 at most
Washington DC,bacon,Can't wait to make Jack Daniel's smokey bacon mac &amp; cheese tomorrow 😩🙌
Washington DC,bacon,Making bacon wrapped green beans tomorrow 😋
Washington DC,bacon,@xM000x well i cant have cheese so i will join you in your quest of bacon cheese fries abstinence
Washington DC,bacon,Since when do #paleo people need convincing to buy bacon? @ WHOLE FOODS MARKET KENTLANDS http://t.co/ESreHIs3X1
Washington DC,bacon,Bacon jerky too bomb. Yah aint hip
Washington DC,bacon,"Snow, shabba, and bacon. Best start to a day ever"
Washington DC,bacon,Bacon is the best
Washington DC,bacon,"""@_HebrewHammer_: Just ordered a bacon and mac &amp; cheese sandwich 🙈"" you're a Jew, you can't eat bacon. So I'll eat it for you"
Washington DC,bacon,That bacon this boy frying in here smell so good
Washington DC,bacon,Thankful for Glazed Bacon Lollies this Thanksgiving @ Founding Farmers http://t.co/4Ls2EgWO6N
Washington DC,bacon,Bacon and roasted asparagus frittata with me created blackberries on baguette #breakfast #chefal… http://t.co/wPcwNoVOxx
Washington DC,bacon,"- turkey bacon , ham , egg &amp; cheese sandwich 🙌😋🙌"
Washington DC,bacon,Pet peeves.1) if you roll my chipotle burrito like a fucktard 2) you cut the bagel for my bacon egg and cheese so uneven the top is 3 bites
Washington DC,bacon,"travel Breakfast!! Kale, plantains, bacon sausage and potatoes #fightthehangries @ Whole Foods Market… http://t.co/NuMCMz5U9E"
Washington DC,bacon,I want some bacon .
Washington DC,bacon,@TJCalmon11 eggs bacon what's your order? http://t.co/EsOUQwNBIe
Washington DC,bacon,@ijreviewBubba pepperoni and green peppers. Bacon and onion. And cheese. Lots of cheese
Washington DC,bacon,The twist I'm adding to my first EVER #MacNCheese is this Bourbon #BBQ Bacon Jerky || I seared it in a… http://t.co/JWFG92fIff
Washington DC,bacon,Bacon topped cinnamon rolls #theflavaclub @ The Flava Club http://t.co/fDLRaN4h0b
Washington DC,bacon,I think I ate too much bacon today... I feel sick
Washington DC,bacon,"Wow -&gt; Roast onions &amp; chestnuts in bacon, cognac cream sauce MT @MarySueMilliken A good #Thanksgiving read http://t.co/btGOlzjduW @SAVEURMAG"
Washington DC,bacon,Bacon 😁😋
Washington DC,bacon,"Still can't get over the fact that you bake cookies, but cook bacon."
Washington DC,bacon,All I want is a bacon egg and cheese
Washington DC,bacon,Lil trigga 4 breakfast to get these pre-turkey calories off me....she cooking bacon and some eggs n… http://t.co/flDi69QoAV
Washington DC,bacon,Let me see there should be bacon for breakfast this morning. Along with pancakes or French toast.
Washington DC,bacon,"Roasted Corn with Bacon &amp; Miso Butter for Friendsgiving @ Washington, District of Columbia http://t.co/DcPSe63xfu"
Washington DC,bacon,In the mood for bacon but I don't feel like getting out of bed!
Washington DC,bacon,"""@cooltypeguy: “@Jimmie_Neutron_: niggas and their mcchickens with cheese  yall kill me” add bacon on those mcchickens please""u can do dat?"
Washington DC,bacon,BACON SODA I GOT BACON SODA
Washington DC,tofu,Homemade Tofu Soup for Lunch..... http://t.co/Vy0K7iRbJV
Washington DC,tofu,Chipotle in VA now accommodating vegetarians and vegans with tofu! Huge step #RD2B http://t.co/pXJm1xvPiF
Washington DC,chicken and waffles,@birchbarleydc Chicken &amp; Waffles @ Birch and Barley http://t.co/Ys37dCwPYr
Washington DC,chicken and waffles,Best chicken and waffles of my life.  LEGIT @ City Tap House http://t.co/p3aUbdhPve
Washington DC,chicken and waffles,"Getting chicken &amp; waffles, watching Everton vs Tottenham, and talking with Ume about his show last night https://t.co/Zb6L6WMsUe"
Washington DC,chicken and waffles,"""@cashizconceited: Shrimp and grits or chicken and waffles?""shrimp n grits G.."
Washington DC,chicken and waffles,"Waffles, chicken, scrapple, and eggs...yum yum @ Lincoln's Waffle Shop http://t.co/OITiI8df05"
Washington DC,tacos,@MountVernonPTA Los Tios dine out night! Ordered beef tacos. Yum! @MVCSPrincipal @ACPSk12
Washington DC,tacos,“@TyrikTheDon: Trying get a joint that know how to make some steak tacos and some motherfucking Kool-aid” that's a Dime Brizzle right there
Washington DC,tacos,Dining outside in December! #lunch #tacos @ California Tortilla http://t.co/fdxNvTQ0O6
Washington DC,tacos,(chilly!) sunday morning traditions 🍂🌾 // handmade corn tacos @chayadc with nourishing moroccan… http://t.co/v0tmYgLQBz
Washington DC,tacos,The problem with tacos: jalapeño fucking BURNS. Especially when you have Secret Cuts.
Washington DC,tacos,Three crispy beef tacos always hit the spot @cactuscantinaDC!
Washington DC,tacos,"If I say mom tacos, my mom will make tacos #NOT but karenzuckerman will make @purelyelizabeth gf,… http://t.co/1bFA1AVkGS"
Washington DC,tacos,Celebrating Thanksgiving Eve the way it was meant to be celebrated; with $2 tacos (@ Taqueria El Poblano) https://t.co/qHPlP42VW3
Washington DC,tacos,Love tacos
Washington DC,tacos,"""@AaronThaGreat: Question Of The Day: Do they have beer and tacos at #BeerAndTacOs?
Answer: Hell Yeah! http://t.co/LvqJGJv2Ub"" 👀👀"
Washington DC,tacos,@FuegoCocina frozen tacos and who ever will Deliver to my dad's cabin
Washington DC,tacos,"""@datgirlkayla__: 25. What's your fav food ?"" TACOS"
Washington DC,tacos,Dinner 1$ tacos and 3$ Corona count me in. #datenight #swolemate #warriorcouple #kingandqueen @Anna_DiPaula
Washington DC,tacos,SOS SOS SOS I AM SEVERELY DEPRIVED OF TACOS. LIFE EXPECTANCY ATM IS PROBS 2 HOURS
Washington DC,tacos,Note to self: Next time take off your white shirt BEFORE making tacos
Washington DC,tacos,Tacos for din din👌
Washington DC,tacos,Don't feel like #cooking tonight? Join us for #TacoTuesday w/ $2 Pork #Tacos all night! #hstne @FrozenTropics @theHillisHome @capitolhilldc
Washington DC,tacos,Rounding out an amazing ALAN conference with some homemade guacamole and tacos! #alan14 #iamalan @… http://t.co/kgebL80FFI
Washington DC,tacos,Ready cook her some tacos
Washington DC,tacos,I love tacos.
Washington DC,tacos,I prefer to eat tacos while dressed to the nines. (@ El Centro D.F. Georgetown) https://t.co/Dc5X2qdUbu http://t.co/GTdk9HGqMH
Washington DC,tacos,"""@raquelroper: Sitting in Walmart's parking lot eating choco tacos with Brad"" #RelationshipGoals @taraa811"
Washington DC,tacos,"Me:""You like tacos?"" Her:""Ya"" Me:""So can we taco-bout dat asss doe"""
Washington DC,tacos,"Tacos! (@ Chipotle Mexican Grill in Washington, DC) https://t.co/tWQ8hbT0uL"
Washington DC,tacos,Dhameer out being a thot in i want some popeyes tacos n a cinnabun 😡
Washington DC,tacos,Visiting bro @baileyleonard in Maryland. #TacoBar proper gas station #tacos #carnitas #suadero . Great find in the burbs!
Washington DC,tacos,I Want some tacos😩😋
Washington DC,food truck,The cafe was closed today and the food truck is not outside. Thank God my mama sent me back with food 🙌
Washington DC,food truck,No food truck at jailbreakbrewingcompany so I'm Doing #FiveGuys &amp; going home with my 2 GrowlerRefills… http://t.co/J3rg4pISjZ
Washington DC,food truck,#dc food truck we are parking at chinatown 7 st across st from Verizon center stop by and grab a #BBQ for lunch!
Washington DC,food truck,DC's best food truck. #WhatThePho #foodtrucks @ Immigration And Customs Enforcement (ICE) http://t.co/ay8OlDMU6b
Washington DC,food truck,Beautiful DC day. Perfect for a food truck lunch. #DCFoodTrucksMetroCenter
Washington DC,food truck,#DC food truck today's we are at           Union station now serving our famous Rocklands Pearl stop by and grab some BBQ!!!
Washington DC,dumplings,"Veggie dumplings and red bean buns! (@ LA Mart in Springfield, VA) https://t.co/zRqLvpp549"
Washington DC,dumplings,RT @shrutikumarr my hobbies include eating my weight in dumplings at 5 AM
Washington DC,dumplings,Today was the best we saw interstellar than ate dumplings &amp; drank plum wine than went to a giant candy store so happy
Washington DC,dumplings,Pork soup dumplings at Bob's Shanghai. http://t.co/zXA3FOKqxe
Washington DC,sriracha,"ordered a 24-pack of spicy maggi &amp; sriracha on Amazon, I'm not messing around this finals week"
Washington DC,sriracha,@anne_henry do you put tendon in your pho? Hoisin or Sriracha in the broth?
Washington DC,sriracha,"you have made me homogay for food now RT ""@JackBox: Come try my new Spicy Sriracha Burger today http://t.co/heIzfzdygf”"
Washington DC,quinoa,"Pre-tofurkey &amp; quinoa burn. #fitness #Thanksgiving (@ Gold's Gym in Arlington, VA) https://t.co/3o9z8KBzEv"
Washington DC,quinoa,Scaring my family by letting them think I'm making quinoa stuffing for Thanksgiving. #theyknowIwould
Washington DC,gluten-free,"First time at @TrystDC was a success. Not only did I have an amazing gluten-free muffin, but also I finished writing a short story!!"
Washington DC,gluten-free,Gluten free croissants! What? Find them at @RiseBakeryGF in Adams Morgan. Happy #SmallBizSaturday #yoppholidaycheer http://t.co/dezMt9ul5g
Washington DC,gluten-free,"#smallbusinesssaturday (@ Rise Gluten Free Bakery in Washington, D.C.) https://t.co/uzWmsLD2hD"
Washington DC,gluten-free,gluten and sugar free cupcakes for thanksgiving by seren :-) http://t.co/0LQuIQWvlC
Washington DC,gluten-free,Flourless chocolate cake #gluten free #yummy #foodporn #thankful #Thanksgiving #omnomnom @ Washington… http://t.co/InpDHXmLCo
Washington DC,gluten-free,I ate bread and I wasn't supposed to but I couldn't say no to Subway and now I regret not being gluten free like I was supposed to be.
Washington DC,gluten-free,For Those Who Doubted Adams Morgan’s New Gluten Free Bakery: Others obviously disagree. Thanks to Ken for sending a… http://t.co/ntf5bxEZMN
